Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio,Legal_status_Sale contract,Legal_status_Unknown,Furniture_state_Full,Furniture_state_Unknown,Price_log
100.0,4.5,7.5,5.0,5.0,5.0,10.0,1,0,0,0,0,16.666666666666668,16.666666666666668,0.04455445544554455,False,False,False,True,2.3978952727983707
50.0,4.0,4.0,2.0,2.0,2.0,3.49,0,0,0,0,0,16.666666666666668,16.666666666666668,0.0784313725490196,False,True,False,True,1.501852701754163
68.0,5.6,3.5,2.0,2.0,2.0,6.2,0,0,0,0,0,22.666666666666668,22.666666666666668,0.08115942028985507,False,False,True,False,1.9740810260220096
50.0,6.0,4.0,5.0,5.0,5.0,7.5,0,0,0,0,0,8.333333333333334,8.333333333333334,0.11764705882352941,False,False,True,False,2.1400661634962708
32.0,4.0,7.5,3.0,4.0,3.0,2.48,0,0,0,0,0,6.4,8.0,0.12121212121212122,False,False,True,False,1.247032293786383
30.0,4.5,5.5,3.0,4.0,3.0,6.9,1,1,0,0,1,6.0,7.5,0.14516129032258066,False,True,False,True,2.066862759472976
102.0,6.5,6.0,2.0,2.0,1.5,7.5,0,0,0,0,0,34.0,40.8,0.06310679611650485,False,False,False,False,2.1400661634962708
45.0,6.0,7.0,5.0,3.0,3.0,9.3,0,0,0,0,0,11.25,11.25,0.13043478260869565,False,False,True,False,2.33214389523559
55.0,4.5,5.0,4.0,4.0,4.0,9.5,1,0,0,0,0,11.0,11.0,0.08035714285714286,False,False,False,True,2.3513752571634776
70.0,3.3,4.0,5.0,5.0,4.0,6.85,0,0,0,0,0,11.666666666666666,14.0,0.04647887323943662,False,False,True,False,2.060513531794317
62.5,5.0,7.5,5.0,4.0,4.0,7.4,0,0,0,0,0,12.5,12.5,0.07874015748031496,True,False,False,True,2.128231705849268
75.0,4.5,3.5,4.0,4.0,3.0,9.5,0,0,0,0,0,15.0,18.75,0.05921052631578947,False,False,True,False,2.3513752571634776
35.0,3.8,3.5,4.0,3.0,4.0,6.0,0,0,0,0,0,8.75,7.0,0.10555555555555556,False,False,False,False,1.9459101490553132
38.0,4.5,5.5,4.0,4.0,3.0,5.64,1,1,0,0,1,7.6,9.5,0.11538461538461539,False,False,True,False,1.8931119634883424
40.0,3.5,3.5,4.0,4.0,3.0,5.0,0,0,0,0,0,8.0,10.0,0.08536585365853659,False,False,False,False,1.791759469228055
65.0,4.5,3.5,4.0,4.0,4.0,9.3,0,0,0,0,0,13.0,13.0,0.06818181818181818,False,False,False,True,2.33214389523559
84.0,4.0,7.5,4.0,5.0,5.5,9.2,0,0,0,0,0,14.0,12.923076923076923,0.047058823529411764,False,False,False,False,2.322387720290225
20.0,4.5,5.5,2.0,2.0,1.5,1.27,1,1,0,0,0,6.666666666666667,8.0,0.21428571428571427,False,False,True,False,0.8197798314933114
43.0,4.0,4.0,6.0,3.0,4.0,8.25,0,0,0,0,0,10.75,8.6,0.09090909090909091,False,False,False,False,2.224623551524334
53.0,5.0,4.0,1.0,2.0,2.0,3.85,0,0,0,0,0,17.666666666666668,17.666666666666668,0.09259259259259259,False,False,True,False,1.5789787049493917
55.0,4.5,5.5,1.0,3.0,3.0,2.6,1,1,0,1,1,13.75,13.75,0.08035714285714286,False,False,False,True,1.2809338454620642
140.0,6.5,7.5,2.0,4.0,3.0,6.3,0,0,0,0,0,28.0,35.0,0.04609929078014184,False,True,False,True,1.9878743481543455
96.8,4.5,5.5,3.0,3.0,3.0,9.0,1,1,0,1,1,24.2,24.2,0.046012269938650305,False,True,False,True,2.302585092994046
38.4,3.2,6.0,3.0,4.0,3.0,3.6,0,0,0,0,0,7.68,9.6,0.08121827411167513,False,False,True,False,1.5260563034950492
78.0,6.0,7.5,5.0,4.0,4.0,9.2,0,0,0,0,0,15.6,15.6,0.0759493670886076,True,False,False,True,2.322387720290225
40.0,3.8,3.5,5.0,3.0,4.0,5.75,0,0,0,0,0,10.0,8.0,0.09268292682926829,False,False,True,False,1.9095425048844386
50.0,4.0,5.0,2.0,2.0,2.0,4.0,0,0,0,0,0,16.666666666666668,16.666666666666668,0.0784313725490196,False,False,True,False,1.6094379124341003
90.0,4.5,5.5,3.0,4.0,5.0,9.4,1,1,0,0,0,18.0,15.0,0.04945054945054945,False,False,False,True,2.341805806147327
80.0,4.5,3.5,2.0,5.5,3.0,6.49,1,0,0,0,1,12.307692307692308,20.0,0.05555555555555555,False,False,False,True,2.0135687975291283
75.0,5.0,7.5,3.0,3.0,3.0,8.2,0,0,0,0,0,18.75,18.75,0.06578947368421052,False,False,True,False,2.2192034840549946
111.0,6.5,7.5,5.0,5.0,4.0,8.6,0,0,0,0,0,18.5,22.2,0.05803571428571429,False,False,False,True,2.2617630984737906
92.5,5.0,7.5,3.0,4.0,3.0,9.25,0,0,0,0,0,18.5,23.125,0.053475935828877004,False,False,True,False,2.327277705584417
36.0,4.5,5.5,3.0,3.0,3.0,5.6,1,1,1,1,1,9.0,9.0,0.12162162162162163,False,False,True,False,1.8870696490323797
35.0,3.5,5.5,5.0,3.0,4.0,6.2,0,1,0,0,0,8.75,7.0,0.09722222222222222,False,True,False,True,1.9740810260220096
32.0,4.5,5.5,5.0,3.0,3.0,4.8,1,1,0,0,1,8.0,8.0,0.13636363636363635,False,False,False,False,1.7578579175523736
32.0,4.0,3.5,5.0,3.0,4.0,5.45,0,0,0,0,0,8.0,6.4,0.12121212121212122,False,False,True,False,1.864080130807681
64.0,4.0,5.5,2.0,4.0,2.0,1.8,0,1,0,0,0,12.8,21.333333333333332,0.06153846153846154,False,True,False,True,1.0296194171811581
114.0,2.5,7.5,5.0,5.0,5.5,9.76,0,0,0,0,0,19.0,17.53846153846154,0.021739130434782608,True,False,False,True,2.3758355547336385
46.0,4.5,5.5,4.0,4.0,3.0,5.5,1,1,0,0,1,9.2,11.5,0.09574468085106383,False,False,False,False,1.8718021769015913
42.0,4.2,3.5,5.0,4.0,4.0,5.8,0,0,0,0,0,8.4,8.4,0.09767441860465116,False,False,True,False,1.916922612182061
72.0,4.5,7.5,4.0,4.0,4.0,5.6,1,0,0,0,0,14.4,14.4,0.06164383561643835,False,False,False,False,1.8870696490323797
33.0,4.0,3.5,5.0,4.0,4.0,5.2,0,0,0,0,0,6.6,6.6,0.11764705882352941,False,False,True,False,1.824549292051046
30.0,4.5,5.5,5.0,3.0,4.0,4.95,1,1,0,0,0,7.5,6.0,0.14516129032258066,False,False,False,False,1.7833912195575383
80.0,5.0,7.5,2.0,2.0,2.0,1.8,0,0,0,0,0,26.666666666666668,26.666666666666668,0.06172839506172839,False,False,False,False,1.0296194171811581
40.0,3.8,5.5,4.0,5.0,3.0,5.2,0,1,0,0,0,6.666666666666667,10.0,0.09268292682926829,False,False,True,False,1.824549292051046
45.0,4.0,3.5,5.0,5.5,4.0,8.0,0,0,0,0,0,6.923076923076923,9.0,0.08695652173913043,False,False,True,False,2.1972245773362196
49.0,4.5,5.5,3.0,3.0,3.0,2.6,1,1,0,0,0,12.25,12.25,0.09,False,False,True,False,1.2809338454620642
64.0,4.0,7.5,4.0,5.0,5.0,5.0,0,0,0,0,0,10.666666666666666,10.666666666666666,0.06153846153846154,False,False,False,False,1.791759469228055
45.0,6.5,5.5,5.0,5.0,3.0,7.1,0,1,0,0,1,7.5,11.25,0.14130434782608695,False,False,False,True,2.0918640616783932
75.0,5.0,7.5,3.0,3.0,3.0,6.7,0,0,0,0,0,18.75,18.75,0.06578947368421052,False,False,False,True,2.0412203288596382
40.0,4.0,3.5,2.0,2.0,2.0,2.55,0,0,0,0,0,13.333333333333334,13.333333333333334,0.0975609756097561,False,False,False,True,1.2669476034873244
55.0,4.0,3.5,4.0,5.5,4.0,9.4,0,0,0,0,0,8.461538461538462,11.0,0.07142857142857142,False,False,False,True,2.341805806147327
61.5,4.1,4.0,2.0,4.0,3.0,6.7,0,0,0,0,0,12.3,15.375,0.06559999999999999,False,False,False,True,2.0412203288596382
40.0,5.5,3.5,6.0,3.0,5.0,8.8,0,0,0,0,0,10.0,6.666666666666667,0.13414634146341464,False,False,False,True,2.2823823856765264
49.5,4.5,4.0,2.0,3.0,2.0,3.6,0,0,0,0,0,12.375,16.5,0.0891089108910891,False,False,False,False,1.5260563034950492
38.0,3.5,3.5,5.0,4.0,4.0,6.25,0,0,0,0,0,7.6,7.6,0.08974358974358974,False,False,False,True,1.9810014688665833
57.0,4.5,5.5,4.0,3.0,3.0,6.0,1,1,0,1,1,14.25,14.25,0.07758620689655173,False,False,False,True,1.9459101490553132
90.0,6.0,5.5,3.0,3.0,3.0,4.73,0,1,0,1,1,22.5,22.5,0.06593406593406594,False,True,False,True,1.7457155307266483
50.2,4.8,5.0,4.0,4.0,4.0,4.5,0,0,0,0,0,10.040000000000001,10.040000000000001,0.09374999999999999,False,False,True,False,1.7047480922384253
62.2,4.5,5.5,4.0,4.0,5.0,8.5,1,1,0,0,0,12.440000000000001,10.366666666666667,0.07120253164556961,False,False,True,False,2.2512917986064953
30.0,3.8,4.0,1.0,2.0,1.5,1.95,0,0,0,0,0,10.0,12.0,0.12258064516129032,False,False,False,True,1.0818051703517284
48.0,4.0,5.5,4.0,3.0,3.0,6.98,0,1,0,1,1,12.0,12.0,0.08163265306122448,False,False,True,False,2.0769384114617173
88.0,4.5,7.5,3.0,2.0,2.0,7.2,1,0,1,0,0,29.333333333333332,29.333333333333332,0.05056179775280899,False,False,True,False,2.1041341542702074
105.0,4.5,6.0,4.0,5.0,5.5,5.9,1,0,0,0,0,17.5,16.153846153846153,0.04245283018867924,False,False,False,False,1.9315214116032138
56.0,4.5,5.5,2.0,3.0,2.0,5.6,1,1,0,0,0,14.0,18.666666666666668,0.07894736842105263,False,False,False,True,1.8870696490323797
63.0,4.2,5.5,4.0,4.0,5.0,7.1,0,1,0,0,0,12.6,10.5,0.065625,False,False,False,False,2.0918640616783932
35.0,4.5,5.5,5.0,4.0,5.0,5.7,1,1,0,0,0,7.0,5.833333333333333,0.125,False,False,True,False,1.9021075263969205
60.0,4.5,5.5,5.0,4.0,5.0,9.4,1,1,0,0,0,12.0,10.0,0.07377049180327869,False,False,True,False,2.341805806147327
43.0,6.5,5.5,6.0,3.0,3.0,9.7,0,1,0,1,1,10.75,10.75,0.14772727272727273,False,True,True,False,2.3702437414678603
38.0,4.5,3.5,6.0,3.0,5.0,8.2,1,0,0,0,0,9.5,6.333333333333333,0.11538461538461539,False,False,False,False,2.2192034840549946
64.6,5.0,7.5,1.0,3.0,3.0,8.8,0,0,0,1,1,16.15,16.15,0.07621951219512196,False,True,False,True,2.2823823856765264
31.0,6.0,5.0,5.0,4.0,4.0,6.9,0,0,0,0,0,6.2,6.2,0.1875,False,False,True,False,2.066862759472976
70.0,5.0,7.5,5.0,5.5,5.5,9.9,0,0,0,0,0,10.76923076923077,10.76923076923077,0.07042253521126761,False,True,False,True,2.388762789235098
40.0,4.5,5.5,4.0,3.0,3.0,4.6,1,1,0,1,1,10.0,10.0,0.10975609756097561,False,False,False,True,1.7227665977411035
35.0,3.5,4.0,3.0,4.0,2.0,5.9,0,0,0,0,0,7.0,11.666666666666666,0.09722222222222222,False,False,True,False,1.9315214116032138
24.0,4.5,5.5,2.0,2.0,2.0,2.45,1,1,0,0,0,8.0,8.0,0.18,False,False,False,True,1.2383742310432684
84.0,4.5,3.5,3.0,2.0,1.5,2.35,1,0,1,0,0,28.0,33.6,0.052941176470588235,False,False,False,True,1.208960345836975
32.0,3.2,4.5,5.0,3.0,4.0,5.5,0,0,0,0,0,8.0,6.4,0.09696969696969697,False,False,True,False,1.8718021769015913
75.0,6.5,7.5,3.0,4.0,3.0,8.8,0,0,0,0,0,15.0,18.75,0.08552631578947369,False,False,True,False,2.2823823856765264
52.0,4.0,7.5,5.0,5.0,5.0,6.7,0,0,0,0,0,8.666666666666666,8.666666666666666,0.07547169811320754,True,False,False,True,2.0412203288596382
44.0,3.8,3.5,4.0,4.0,3.0,7.4,0,0,0,0,0,8.8,11.0,0.08444444444444445,False,False,True,False,2.128231705849268
40.0,4.5,3.5,5.0,3.0,4.0,7.5,1,0,0,0,0,10.0,8.0,0.10975609756097561,False,False,True,False,2.1400661634962708
100.0,6.0,5.0,4.0,5.0,5.5,8.1,0,0,0,0,0,16.666666666666668,15.384615384615385,0.0594059405940594,False,False,True,False,2.2082744135228043
140.0,4.5,5.5,3.0,3.0,3.0,6.5,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,True,False,True,2.0149030205422647
54.0,4.2,5.0,3.0,3.0,4.0,7.5,0,0,0,0,0,13.5,10.8,0.07636363636363637,False,False,False,True,2.1400661634962708
80.0,4.5,5.5,5.0,4.0,5.0,8.9,1,1,0,0,0,16.0,13.333333333333334,0.05555555555555555,False,False,True,False,2.2925347571405443
140.0,6.5,7.5,3.0,3.0,3.0,8.2,0,0,1,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,2.2192034840549946
110.0,5.0,5.5,4.0,4.0,5.0,9.6,0,1,0,0,0,22.0,18.333333333333332,0.04504504504504504,False,False,False,True,2.3608540011180215
30.0,3.6,5.5,2.0,2.0,2.0,3.55,0,1,0,0,0,10.0,10.0,0.11612903225806452,False,False,True,False,1.5151272329628591
56.0,4.5,5.5,2.0,2.0,2.0,7.6,1,1,0,0,0,18.666666666666668,18.666666666666668,0.07894736842105263,False,False,True,False,2.151762203259462
70.0,4.5,5.5,1.0,1.5,1.5,3.7,1,1,0,0,0,28.0,28.0,0.06338028169014084,False,True,True,False,1.547562508716013
50.0,4.0,4.0,4.0,4.0,3.0,7.9,0,0,0,0,0,10.0,12.5,0.0784313725490196,False,False,False,True,2.186051276738094
35.0,6.5,3.5,5.0,4.0,4.0,4.55,0,0,0,0,0,7.0,7.0,0.18055555555555555,False,False,False,False,1.713797927758343
80.0,4.5,5.5,3.0,1.5,2.0,4.5,1,1,1,0,0,32.0,26.666666666666668,0.05555555555555555,False,True,False,True,1.7047480922384253
42.0,4.5,5.5,4.0,4.0,4.0,5.45,1,1,0,0,0,8.4,8.4,0.10465116279069768,False,False,False,True,1.864080130807681
36.0,4.0,3.5,6.0,3.0,5.0,7.4,0,0,0,0,0,9.0,6.0,0.10810810810810811,False,False,True,False,2.128231705849268
52.0,4.5,5.5,4.0,5.0,5.5,8.4,1,1,0,0,0,8.666666666666666,8.0,0.08490566037735849,False,True,True,False,2.2407096892759584
44.5,4.5,5.5,3.0,3.0,3.0,2.45,1,1,0,0,0,11.125,11.125,0.0989010989010989,False,False,False,False,1.2383742310432684
90.0,4.5,5.5,3.0,3.0,4.0,9.99,1,1,0,0,0,22.5,18.0,0.04945054945054945,False,False,True,False,2.39698576841553
64.0,4.5,5.5,4.0,4.0,5.0,6.9,1,1,0,0,0,12.8,10.666666666666666,0.06923076923076923,False,True,False,True,2.066862759472976
90.0,4.5,5.5,5.0,4.0,5.0,8.6,0,1,0,0,0,18.0,15.0,0.04945054945054945,False,False,False,True,2.2617630984737906
92.0,6.5,7.5,3.0,4.0,4.0,7.8,0,0,0,0,0,18.4,18.4,0.06989247311827956,False,False,False,True,2.174751721484161
60.0,4.5,5.5,4.0,5.0,4.0,9.99,1,1,0,0,0,10.0,12.0,0.07377049180327869,False,False,True,False,2.39698576841553
73.0,4.5,5.5,3.0,4.0,4.0,8.9,1,1,0,0,0,14.6,14.6,0.060810810810810814,False,False,False,False,2.2925347571405443
40.0,4.5,5.5,5.0,5.5,4.0,8.5,1,1,0,0,0,6.153846153846154,8.0,0.10975609756097561,False,False,False,True,2.2512917986064953
50.0,5.3,5.5,3.0,3.0,3.0,6.8,0,1,0,0,0,12.5,12.5,0.10392156862745097,False,False,False,False,2.0541237336955462
34.0,3.3,5.5,5.0,4.0,5.0,4.9,0,1,0,0,0,6.8,5.666666666666667,0.09428571428571428,False,False,True,False,1.7749523509116738
38.0,5.6,5.5,5.0,3.0,4.0,5.6,0,1,0,0,0,9.5,7.6,0.14358974358974358,False,False,True,False,1.8870696490323797
40.0,4.5,5.5,2.0,2.0,2.0,3.9,1,1,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561,False,False,False,False,1.589235205116581
37.0,4.0,7.5,4.0,3.0,2.0,5.6,0,0,0,0,0,9.25,12.333333333333334,0.10526315789473684,False,False,False,False,1.8870696490323797
45.0,4.5,5.5,5.0,3.0,3.0,6.6,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,False,False,True,2.028148247292285
85.0,5.5,5.0,1.0,5.0,5.0,5.0,0,0,0,0,0,14.166666666666666,14.166666666666666,0.06395348837209303,False,False,True,False,1.791759469228055
33.0,4.5,5.5,1.0,2.0,1.5,2.6,1,1,0,0,0,11.0,13.2,0.1323529411764706,False,False,True,False,1.2809338454620642
42.5,5.0,5.5,5.0,5.5,5.5,5.95,0,1,0,0,0,6.538461538461538,6.538461538461538,0.11494252873563218,False,False,True,False,1.9387416595767009
51.0,4.1,3.5,3.0,3.0,2.0,2.27,0,0,0,0,0,12.75,17.0,0.07884615384615384,False,False,False,False,1.184789984909162
44.0,4.7,4.0,2.0,2.0,2.0,4.9,0,0,0,0,0,14.666666666666666,14.666666666666666,0.10444444444444445,False,False,False,False,1.7749523509116738
131.1,4.5,5.0,4.0,4.0,5.0,4.45,0,0,0,0,0,26.22,21.849999999999998,0.03406510219530659,False,False,False,False,1.6956156086751528
56.0,6.5,7.5,3.0,3.0,3.0,8.4,0,0,0,0,0,14.0,14.0,0.11403508771929824,False,False,True,False,2.2407096892759584
110.0,5.0,5.5,3.0,2.0,1.5,1.1,0,1,1,0,0,36.666666666666664,44.0,0.04504504504504504,False,False,True,False,0.7419373447293773
84.0,4.0,7.5,1.0,2.0,1.5,9.0,0,0,0,0,0,28.0,33.6,0.047058823529411764,False,False,False,False,2.302585092994046
140.0,6.5,7.5,3.0,3.0,3.0,6.3,0,0,1,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,1.9878743481543455
54.0,4.5,3.5,3.0,3.0,3.0,2.75,1,0,0,0,0,13.5,13.5,0.08181818181818182,False,False,False,False,1.3217558399823195
101.1,5.1,5.5,3.0,3.0,3.0,10.0,0,1,1,1,1,25.275,25.275,0.04995102840352596,False,True,False,True,2.3978952727983707
32.0,3.0,5.5,4.0,4.0,3.0,6.3,0,1,0,0,0,6.4,8.0,0.09090909090909091,False,False,True,False,1.9878743481543455
42.0,4.5,5.5,5.0,3.0,3.0,8.5,1,1,0,1,1,10.5,10.5,0.10465116279069768,False,False,True,False,2.2512917986064953
53.0,4.5,5.5,2.0,2.0,2.0,4.65,1,1,0,0,0,17.666666666666668,17.666666666666668,0.08333333333333333,False,False,False,False,1.7316555451583497
39.0,4.0,4.0,5.0,3.0,3.0,3.5,0,0,0,0,0,9.75,9.75,0.1,False,False,False,True,1.5040773967762742
25.6,4.5,3.5,4.0,2.0,3.0,5.35,1,0,0,0,0,8.533333333333333,6.4,0.16917293233082706,False,False,False,True,1.8484548129046001
60.0,5.0,3.5,4.0,5.0,4.0,9.75,0,0,0,0,0,10.0,12.0,0.08196721311475409,False,False,True,False,2.3749057545736716
60.0,4.5,6.0,4.0,5.0,5.0,5.85,1,0,0,0,0,10.0,10.0,0.07377049180327869,False,False,False,False,1.9242486522741338
68.0,4.5,4.0,3.0,3.0,4.0,3.22,1,0,0,0,0,17.0,13.6,0.06521739130434782,False,False,False,False,1.4398351280479207
75.0,4.5,7.5,1.0,3.0,1.5,6.5,0,0,0,0,0,18.75,30.0,0.05921052631578947,False,False,True,False,2.0149030205422647
79.2,6.5,5.0,2.0,2.0,2.0,2.6,0,0,0,0,0,26.400000000000002,26.400000000000002,0.08104738154613467,False,False,False,False,1.2809338454620642
125.0,5.0,7.5,3.0,4.0,4.0,5.5,0,0,0,0,0,25.0,25.0,0.03968253968253968,False,False,True,False,1.8718021769015913
62.0,4.5,7.5,2.0,2.0,2.0,3.8,0,0,0,0,0,20.666666666666668,20.666666666666668,0.07142857142857142,False,False,False,False,1.5686159179138452
77.0,4.0,7.5,4.0,4.0,4.0,6.5,0,0,0,0,0,15.4,15.4,0.05128205128205128,False,False,False,True,2.0149030205422647
85.0,5.0,5.5,1.0,5.0,5.0,2.55,0,1,0,0,0,14.166666666666666,14.166666666666666,0.05813953488372093,False,False,False,True,1.2669476034873244
56.7,4.0,4.0,4.0,5.0,5.0,5.85,0,0,0,0,0,9.450000000000001,9.450000000000001,0.06932409012131716,False,False,True,False,1.9242486522741338
60.0,4.2,7.0,3.0,3.0,3.0,5.3,0,0,1,1,1,15.0,15.0,0.06885245901639345,True,False,False,True,1.840549633397487
34.0,4.6,4.0,4.0,5.5,3.0,7.5,0,0,0,0,0,5.230769230769231,8.5,0.13142857142857142,False,False,False,True,2.1400661634962708
72.4,4.1,7.5,2.0,4.0,3.0,8.9,0,0,0,0,0,14.48,18.1,0.05585831062670299,False,False,False,True,2.2925347571405443
26.0,3.0,3.5,4.0,3.0,4.0,4.6,0,0,0,0,0,6.5,5.2,0.1111111111111111,False,False,True,False,1.7227665977411035
16.0,4.5,5.5,2.0,1.5,1.5,2.2,1,1,0,0,0,6.4,6.4,0.2647058823529412,False,False,False,True,1.1631508098056809
67.0,4.23,7.5,3.0,3.0,3.0,7.45,0,0,0,0,0,16.75,16.75,0.06220588235294118,False,False,False,True,2.134166441369082
90.0,4.0,7.5,3.0,4.0,5.0,9.2,0,0,0,0,0,18.0,15.0,0.04395604395604396,False,False,True,False,2.322387720290225
24.0,4.5,5.5,2.0,2.0,2.0,2.95,1,1,0,0,0,8.0,8.0,0.18,False,False,False,True,1.3737155789130306
10.0,4.5,3.5,2.0,1.5,1.5,1.3,1,0,0,0,0,4.0,4.0,0.4090909090909091,False,False,False,True,0.832909122935104
60.0,6.5,5.5,2.0,2.0,2.0,2.9,0,1,0,0,0,20.0,20.0,0.10655737704918032,False,True,False,True,1.3609765531356006
27.0,3.0,3.5,2.0,2.0,2.0,4.15,0,0,0,0,0,9.0,9.0,0.10714285714285714,False,False,True,False,1.6389967146756448
36.0,4.5,3.5,2.0,3.0,3.0,4.97,1,0,0,0,0,9.0,9.0,0.12162162162162163,False,False,True,False,1.7867469274045107
32.0,4.0,3.5,3.0,2.0,3.0,4.75,0,0,0,0,0,10.666666666666666,8.0,0.12121212121212122,False,False,False,True,1.749199854809259
60.0,4.5,6.0,4.0,3.0,5.5,7.9,1,0,0,0,0,15.0,9.23076923076923,0.07377049180327869,False,False,True,False,2.186051276738094
107.0,6.4,5.0,3.0,5.5,3.0,7.8,0,0,0,0,0,16.46153846153846,26.75,0.05925925925925926,False,False,False,True,2.174751721484161
80.0,5.0,7.0,3.0,2.0,1.5,3.3,0,0,1,0,0,26.666666666666668,32.0,0.06172839506172839,False,False,False,True,1.4586150226995167
120.0,4.5,7.5,2.0,4.0,3.0,6.9,1,0,0,0,0,24.0,30.0,0.0371900826446281,False,True,True,False,2.066862759472976
50.0,4.5,4.5,2.0,3.0,2.0,2.6,0,0,0,0,0,12.5,16.666666666666668,0.08823529411764706,False,False,True,False,1.2809338454620642
60.0,4.5,5.5,3.0,4.0,3.0,6.8,1,1,0,0,0,12.0,15.0,0.07377049180327869,False,True,False,True,2.0541237336955462
53.0,4.4,5.5,3.0,3.0,3.0,9.35,0,1,0,0,0,13.25,13.25,0.08148148148148149,False,False,False,False,2.336986519711378
44.0,4.5,5.5,3.0,4.0,5.0,9.9,1,1,0,0,0,8.8,7.333333333333333,0.1,False,False,True,False,2.388762789235098
85.0,4.5,5.5,3.0,3.0,3.0,3.1,1,1,1,1,1,21.25,21.25,0.05232558139534884,False,False,False,True,1.410986973710262
34.0,4.5,5.5,5.0,4.0,4.0,6.15,1,1,0,0,0,6.8,6.8,0.12857142857142856,False,False,True,False,1.9671123567059163
42.0,3.6,7.5,5.0,5.5,3.0,8.1,0,0,0,0,0,6.461538461538462,10.5,0.08372093023255814,False,False,False,True,2.2082744135228043
45.0,4.5,5.5,5.0,4.0,4.0,5.45,1,1,0,0,0,9.0,9.0,0.09782608695652174,False,False,False,True,1.864080130807681
57.0,4.5,3.5,1.0,3.0,2.0,3.9,1,0,0,0,0,14.25,19.0,0.07758620689655173,False,True,False,True,1.589235205116581
35.0,4.0,3.5,5.0,3.0,4.0,5.5,0,0,0,0,0,8.75,7.0,0.1111111111111111,False,False,True,False,1.8718021769015913
33.0,3.3,5.5,4.0,4.0,3.0,7.3,0,1,0,0,1,6.6,8.25,0.09705882352941175,False,False,False,True,2.1162555148025524
44.0,4.5,5.5,3.0,5.5,3.0,6.55,1,1,1,0,1,6.769230769230769,11.0,0.1,False,False,False,True,2.0215475632609334
120.0,6.0,6.0,1.0,3.0,2.0,9.5,0,0,0,0,0,30.0,40.0,0.049586776859504134,False,False,False,True,2.3513752571634776
41.0,4.0,6.0,5.0,3.0,4.0,10.0,0,0,0,0,0,10.25,8.2,0.09523809523809523,False,False,False,False,2.3978952727983707
40.0,4.5,5.5,4.0,3.0,3.0,2.95,1,1,0,1,1,10.0,10.0,0.10975609756097561,False,True,False,True,1.3737155789130306
58.0,4.5,5.5,4.0,4.0,3.0,6.8,1,1,0,0,1,11.6,14.5,0.07627118644067797,False,False,False,True,2.0541237336955462
60.0,4.0,3.5,2.0,4.0,3.0,5.58,0,0,0,0,0,12.0,15.0,0.06557377049180328,False,False,False,False,1.884034745337226
55.0,3.0,5.5,5.0,5.5,4.0,8.5,0,1,0,0,0,8.461538461538462,11.0,0.05357142857142857,False,False,False,True,2.2512917986064953
68.0,4.5,5.5,4.0,3.0,3.0,9.9,1,1,0,1,1,17.0,17.0,0.06521739130434782,False,False,True,False,2.388762789235098
80.0,4.0,7.5,2.0,2.0,2.0,9.9,0,0,0,0,0,26.666666666666668,26.666666666666668,0.04938271604938271,False,False,False,True,2.388762789235098
21.0,4.5,5.5,2.0,2.0,1.5,2.55,1,1,0,0,0,7.0,8.4,0.20454545454545456,False,False,False,False,1.2669476034873244
140.0,6.5,7.5,2.0,3.0,3.0,7.8,0,0,0,0,0,35.0,35.0,0.04609929078014184,False,False,False,False,2.174751721484161
75.0,5.0,5.5,2.0,3.0,3.0,6.8,0,0,0,0,0,18.75,18.75,0.06578947368421052,False,False,False,True,2.0541237336955462
110.0,4.5,7.5,5.0,3.0,3.0,8.5,0,0,0,1,1,27.5,27.5,0.04054054054054054,False,False,False,True,2.2512917986064953
36.0,4.5,4.0,3.0,3.0,3.0,6.0,1,0,1,1,1,9.0,9.0,0.12162162162162163,False,False,True,False,1.9459101490553132
78.0,4.5,5.5,5.0,3.0,3.0,9.5,1,1,0,1,1,19.5,19.5,0.056962025316455694,False,False,True,False,2.3513752571634776
50.0,4.0,4.0,4.0,5.0,5.0,8.7,0,0,0,0,0,8.333333333333334,8.333333333333334,0.0784313725490196,False,False,True,False,2.272125885509337
140.0,6.5,7.5,2.0,2.0,3.0,5.2,0,0,0,0,0,46.666666666666664,35.0,0.04609929078014184,False,False,False,False,1.824549292051046
129.0,4.5,5.5,2.0,3.0,3.0,2.5,1,1,0,1,1,32.25,32.25,0.03461538461538462,False,False,True,False,1.252762968495368
34.0,4.5,5.0,3.0,3.0,3.0,4.65,1,0,0,0,0,8.5,8.5,0.12857142857142856,False,False,False,True,1.7316555451583497
36.0,4.0,5.5,4.0,3.0,3.0,5.6,0,1,0,0,0,9.0,9.0,0.10810810810810811,False,False,False,True,1.8870696490323797
90.0,5.0,7.5,2.0,3.0,2.0,4.1,0,0,0,0,0,22.5,30.0,0.054945054945054944,False,False,False,True,1.62924053973028
52.0,4.6,5.0,4.0,5.5,4.0,8.6,0,0,0,0,0,8.0,10.4,0.08679245283018867,False,False,False,True,2.2617630984737906
