Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Legal_status,Furniture_state,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio
72.0,4.5,5.5,4.0,4.0,5.0,Have certificate,Full,5.0,1,1,0,0,0,14.4,12.0,0.06164383561643835
58.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,9.8,1,1,0,1,1,14.5,14.5,0.07627118644067797
30.0,6.0,6.0,3.0,4.0,3.0,Unknown,Unknown,6.6,0,0,0,0,0,6.0,7.5,0.1935483870967742
140.0,6.5,7.5,2.0,2.0,2.0,Have certificate,Unknown,7.67,0,0,0,0,0,46.666666666666664,46.666666666666664,0.04609929078014184
80.0,4.5,5.5,3.0,2.0,2.0,Unknown,Full,2.0,1,1,0,0,0,26.666666666666668,26.666666666666668,0.05555555555555555
56.0,4.0,7.5,3.0,3.0,3.0,Unknown,Unknown,6.9,0,0,0,1,1,14.0,14.0,0.07017543859649122
100.0,4.0,3.5,3.0,4.0,3.0,Have certificate,Full,6.5,0,0,0,0,0,20.0,25.0,0.039603960396039604
75.0,6.0,7.5,3.0,3.0,2.0,Unknown,Unknown,6.5,0,0,0,0,0,18.75,25.0,0.07894736842105263
60.0,4.0,6.0,1.0,3.0,3.0,Unknown,Unknown,4.5,0,0,0,0,0,15.0,15.0,0.06557377049180328
52.0,4.0,5.0,4.0,5.0,5.0,Unknown,Unknown,7.8,0,0,0,0,0,8.666666666666666,8.666666666666666,0.07547169811320754
52.5,4.2,5.0,3.0,4.0,3.0,Unknown,Unknown,4.85,0,0,0,0,1,10.5,13.125,0.07850467289719626
38.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,8.15,1,1,0,1,1,9.5,9.5,0.11538461538461539
48.0,4.5,4.0,4.0,4.0,4.0,Have certificate,Unknown,9.3,1,0,0,0,0,9.6,9.6,0.09183673469387756
33.0,4.0,3.5,5.0,3.0,4.0,Have certificate,Full,5.48,0,0,0,0,0,8.25,6.6,0.11764705882352941
140.0,6.5,7.5,2.0,5.0,3.0,Have certificate,Unknown,4.75,0,0,0,0,0,23.333333333333332,35.0,0.04609929078014184
101.0,6.5,5.0,3.0,2.0,1.5,Have certificate,Full,4.8,0,0,1,0,0,33.666666666666664,40.4,0.06372549019607843
68.0,4.5,6.0,2.0,3.0,2.0,Have certificate,Unknown,6.6,1,0,0,0,0,17.0,22.666666666666668,0.06521739130434782
45.0,6.5,3.5,4.0,3.0,4.0,Have certificate,Full,7.35,0,0,0,0,0,11.25,9.0,0.14130434782608695
34.0,4.5,3.5,4.0,3.0,3.0,Have certificate,Full,3.2,1,0,0,0,0,8.5,8.5,0.12857142857142856
56.0,4.5,6.0,1.0,2.0,2.0,Have certificate,Basic,6.0,1,0,0,0,0,18.666666666666668,18.666666666666668,0.07894736842105263
97.0,4.0,7.5,1.0,2.0,1.5,Have certificate,Full,3.0,0,0,0,0,0,32.333333333333336,38.8,0.04081632653061224
32.0,4.5,5.5,5.0,4.0,5.0,Have certificate,Unknown,8.0,1,1,0,0,0,6.4,5.333333333333333,0.13636363636363635
71.0,4.3,7.5,4.0,5.0,5.5,Have certificate,Full,7.9,0,0,0,0,0,11.833333333333334,10.923076923076923,0.05972222222222222
39.0,4.0,3.5,4.0,4.0,4.0,Have certificate,Unknown,6.15,0,0,0,0,0,7.8,7.8,0.1
53.9,4.5,5.5,1.0,2.0,1.5,Have certificate,Basic,8.5,1,1,0,0,0,17.966666666666665,21.56,0.0819672131147541
135.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Basic,5.5,1,1,0,0,0,33.75,33.75,0.03308823529411765
50.0,6.5,3.5,3.0,3.0,3.0,Have certificate,Full,6.3,0,0,0,0,0,12.5,12.5,0.12745098039215685
106.0,6.5,5.5,5.0,4.0,4.0,Unknown,Unknown,6.2,0,1,0,0,0,21.2,21.2,0.06074766355140187
100.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,5.5,1,1,0,0,0,25.0,25.0,0.04455445544554455
86.6,6.0,7.5,3.0,2.0,1.5,Have certificate,Full,5.7,0,0,1,0,0,28.866666666666664,34.64,0.06849315068493152
50.0,4.0,5.5,4.0,4.0,3.0,Have certificate,Unknown,8.8,0,1,0,0,0,10.0,12.5,0.0784313725490196
43.0,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,7.85,0,1,0,0,0,10.75,10.75,0.10227272727272728
45.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,7.5,1,1,0,0,0,11.25,11.25,0.09782608695652174
75.0,5.0,5.5,3.0,3.0,3.0,Have certificate,Full,9.0,0,1,1,0,0,18.75,18.75,0.06578947368421052
90.0,4.5,5.5,3.0,3.0,3.0,Sale contract,Full,7.0,1,1,0,0,0,22.5,22.5,0.04945054945054945
29.0,4.5,5.5,2.0,2.0,2.0,Unknown,Unknown,4.82,1,1,0,0,0,9.666666666666666,9.666666666666666,0.15
100.0,4.5,7.5,4.0,4.0,4.0,Unknown,Basic,8.0,1,0,0,0,0,20.0,20.0,0.04455445544554455
45.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,4.8,1,1,0,0,0,9.0,11.25,0.09782608695652174
60.0,4.0,6.0,2.0,4.0,3.0,Unknown,Unknown,8.3,0,0,0,0,1,12.0,15.0,0.06557377049180328
68.3,4.4,4.0,3.0,2.0,1.5,Have certificate,Full,3.2,0,0,1,0,0,22.766666666666666,27.32,0.0634920634920635
52.0,3.5,5.5,3.0,4.0,4.0,Unknown,Unknown,7.6,0,1,0,0,0,10.4,10.4,0.0660377358490566
100.0,5.0,6.0,1.0,3.0,2.0,Have certificate,Full,4.5,0,0,0,0,0,25.0,33.333333333333336,0.04950495049504951
48.0,4.5,3.5,3.0,3.0,3.0,Have certificate,Basic,4.3,1,0,0,0,0,12.0,12.0,0.09183673469387756
72.0,4.5,5.5,3.0,5.5,3.0,Unknown,Unknown,8.9,1,1,0,0,1,11.076923076923077,18.0,0.06164383561643835
35.0,5.0,3.5,5.0,3.0,4.0,Have certificate,Full,4.17,0,0,0,0,0,8.75,7.0,0.1388888888888889
60.0,5.0,7.5,5.0,5.0,5.0,Have certificate,Full,8.5,0,0,0,0,0,10.0,10.0,0.08196721311475409
80.0,5.3,7.0,2.0,3.0,2.0,Have certificate,Unknown,4.0,0,0,0,0,0,20.0,26.666666666666668,0.0654320987654321
69.0,6.1,4.0,3.0,3.0,3.0,Have certificate,Unknown,7.5,0,0,1,1,1,17.25,17.25,0.08714285714285713
28.0,4.0,5.5,2.0,2.0,1.5,Unknown,Unknown,5.5,0,1,0,0,0,9.333333333333334,11.2,0.13793103448275862
116.0,4.5,5.5,3.0,3.0,3.0,Unknown,Basic,6.3,1,1,1,1,1,29.0,29.0,0.038461538461538464
75.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,7.8,1,1,1,1,1,18.75,18.75,0.05921052631578947
140.0,6.0,7.5,3.0,5.5,5.5,Have certificate,Full,1.37,0,0,1,0,0,21.53846153846154,21.53846153846154,0.0425531914893617
112.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,8.5,1,1,0,0,0,28.0,28.0,0.03982300884955752
122.0,5.0,7.5,1.0,5.5,5.5,Sale contract,Basic,1.65,0,0,0,0,0,18.76923076923077,18.76923076923077,0.04065040650406504
90.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,5.5,1,1,1,1,1,22.5,22.5,0.04945054945054945
35.0,4.8,3.5,5.0,3.0,4.0,Have certificate,Full,6.8,0,0,0,0,0,8.75,7.0,0.13333333333333333
60.0,4.5,5.5,3.0,1.5,1.5,Unknown,Unknown,1.65,1,1,1,0,0,24.0,24.0,0.07377049180327869
40.0,4.5,5.0,4.0,5.0,4.0,Have certificate,Full,6.1,1,0,0,0,0,6.666666666666667,8.0,0.10975609756097561
63.0,4.3,4.0,3.0,3.0,3.0,Unknown,Unknown,7.5,0,0,0,0,0,15.75,15.75,0.0671875
99.0,6.5,7.5,2.0,3.0,2.0,Have certificate,Full,1.7,0,0,0,0,0,24.75,33.0,0.065
75.0,5.0,7.5,3.0,4.0,3.0,Have certificate,Unknown,6.15,0,0,1,0,0,15.0,18.75,0.06578947368421052
140.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,6.0,1,1,0,1,1,35.0,35.0,0.031914893617021274
90.0,4.5,7.5,2.0,3.0,2.0,Have certificate,Unknown,1.6,1,0,0,0,0,22.5,30.0,0.04945054945054945
140.0,6.5,7.5,3.0,4.0,4.0,Have certificate,Unknown,4.3,0,0,1,0,0,28.0,28.0,0.04609929078014184
100.0,5.0,5.5,3.0,4.0,2.0,Have certificate,Basic,4.89,0,1,0,0,0,20.0,33.333333333333336,0.04950495049504951
31.0,4.5,5.5,5.0,4.0,4.0,Unknown,Unknown,5.4,1,1,0,0,0,6.2,6.2,0.140625
77.0,4.0,6.0,3.0,2.0,3.0,Unknown,Unknown,3.7,0,0,1,0,1,25.666666666666668,19.25,0.05128205128205128
30.0,4.5,5.5,4.0,4.0,4.0,Unknown,Unknown,7.2,1,1,0,0,0,6.0,6.0,0.14516129032258066
35.0,3.63,3.5,4.0,4.0,2.0,Have certificate,Unknown,4.5,0,0,0,0,0,7.0,11.666666666666666,0.10083333333333333
38.0,6.3,5.5,4.0,3.0,3.0,Have certificate,Full,5.95,0,1,0,0,0,9.5,9.5,0.16153846153846155
32.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,4.85,1,1,0,0,0,8.0,6.4,0.13636363636363635
32.0,2.5,3.5,4.0,3.0,3.0,Have certificate,Basic,4.79,0,0,0,0,0,8.0,8.0,0.07575757575757576
67.0,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,5.1,1,1,0,0,1,16.75,16.75,0.0661764705882353
80.0,4.0,6.0,2.0,3.0,2.0,Have certificate,Full,3.95,0,0,0,0,0,20.0,26.666666666666668,0.04938271604938271
31.0,3.5,3.5,5.0,3.0,4.0,Have certificate,Full,4.5,0,0,0,0,0,7.75,6.2,0.109375
33.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Basic,4.5,1,1,0,0,0,8.25,6.6,0.1323529411764706
33.0,4.5,5.5,5.0,4.0,4.0,Unknown,Basic,4.5,1,1,0,0,0,6.6,6.6,0.1323529411764706
75.0,5.0,7.5,3.0,2.0,2.0,Have certificate,Unknown,4.75,0,0,1,0,0,25.0,25.0,0.06578947368421052
45.0,4.0,5.5,5.0,3.0,3.0,Have certificate,Unknown,9.0,0,1,0,1,1,11.25,11.25,0.08695652173913043
35.0,4.0,4.0,5.0,4.0,4.0,Have certificate,Unknown,7.4,0,0,0,0,0,7.0,7.0,0.1111111111111111
43.0,4.5,5.5,4.0,5.0,5.0,Have certificate,Basic,4.2,1,1,0,0,0,7.166666666666667,7.166666666666667,0.10227272727272728
40.0,4.5,5.0,5.0,4.0,4.0,Have certificate,Basic,6.5,1,0,0,0,0,8.0,8.0,0.10975609756097561
72.0,4.0,6.0,1.0,1.5,1.5,Have certificate,Basic,4.7,0,0,0,0,0,28.8,28.8,0.0547945205479452
37.0,3.8,4.0,4.0,3.0,3.0,Have certificate,Full,3.42,0,0,0,0,0,9.25,9.25,0.09999999999999999
38.0,5.0,3.5,3.0,3.0,3.0,Have certificate,Full,2.28,0,0,0,0,0,9.5,9.5,0.1282051282051282
42.9,3.9,5.5,2.0,4.0,3.0,Have certificate,Full,3.57,0,1,0,0,0,8.58,10.725,0.0888382687927107
122.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Unknown,3.2,1,1,1,0,0,24.4,30.5,0.036585365853658534
33.5,4.0,3.5,3.0,3.0,3.0,Have certificate,Basic,2.13,0,0,0,0,0,8.375,8.375,0.11594202898550725
19.0,3.3,3.5,3.0,2.0,2.0,Have certificate,Full,3.5,0,0,0,0,0,6.333333333333333,6.333333333333333,0.16499999999999998
56.0,4.0,5.5,5.0,3.0,3.0,Have certificate,Unknown,10.0,0,1,0,1,1,14.0,14.0,0.07017543859649122
83.0,4.2,4.0,1.0,3.0,2.0,Have certificate,Full,4.4,0,0,0,0,0,20.75,27.666666666666668,0.05
96.6,4.5,4.0,3.0,5.5,5.5,Have certificate,Full,5.5,1,0,0,0,0,14.86153846153846,14.86153846153846,0.04610655737704918
70.0,5.0,5.0,2.0,2.0,2.0,Have certificate,Basic,5.5,0,0,0,0,0,23.333333333333332,23.333333333333332,0.07042253521126761
51.5,4.5,4.0,3.0,4.0,5.0,Have certificate,Unknown,6.3,1,0,0,0,0,10.3,8.583333333333334,0.08571428571428572
30.0,6.5,4.0,4.0,3.0,4.0,Unknown,Unknown,6.5,0,0,0,0,0,7.5,6.0,0.20967741935483872
84.0,5.8,4.0,1.0,2.0,2.0,Have certificate,Full,2.95,0,0,0,0,0,28.0,28.0,0.06823529411764706
41.0,5.0,3.5,5.0,3.0,4.0,Have certificate,Basic,5.5,0,0,0,0,0,10.25,8.2,0.11904761904761904
52.0,6.5,7.5,2.0,2.0,1.5,Unknown,Unknown,5.95,0,0,0,0,0,17.333333333333332,20.8,0.12264150943396226
92.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,6.95,1,1,0,0,1,23.0,23.0,0.04838709677419355
61.1,4.15,3.5,3.0,3.0,2.0,Have certificate,Basic,1.75,0,0,0,0,0,15.275,20.366666666666667,0.06682769726247988
85.0,5.0,7.5,3.0,3.0,3.0,Unknown,Unknown,8.0,0,0,0,1,1,21.25,21.25,0.05813953488372093
45.0,4.0,5.5,4.0,4.0,3.0,Have certificate,Unknown,8.5,0,1,0,0,1,9.0,11.25,0.08695652173913043
38.0,4.0,3.5,5.0,4.0,5.0,Have certificate,Full,5.88,0,0,0,0,0,7.6,6.333333333333333,0.10256410256410256
47.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Unknown,5.68,1,1,0,0,0,11.75,9.4,0.09375
48.0,4.0,5.0,5.0,4.0,4.0,Have certificate,Unknown,6.58,0,0,0,0,0,9.6,9.6,0.08163265306122448
40.8,4.5,5.5,2.0,3.0,3.0,Have certificate,Unknown,4.0,1,1,0,0,1,10.2,10.2,0.1076555023923445
38.0,3.5,3.5,4.0,4.0,3.0,Have certificate,Full,5.65,0,0,0,0,0,7.6,9.5,0.08974358974358974
37.0,4.6,5.5,6.0,3.0,3.0,Have certificate,Full,8.2,0,1,0,1,1,9.25,9.25,0.12105263157894736
60.0,4.5,4.0,4.0,5.0,5.0,Unknown,Unknown,5.3,1,0,0,0,0,10.0,10.0,0.07377049180327869
32.0,4.5,7.0,5.0,4.0,3.0,Have certificate,Basic,5.5,0,0,0,0,0,6.4,8.0,0.13636363636363635
33.0,3.7,5.5,6.0,3.0,3.0,Have certificate,Basic,6.9,0,1,0,0,1,8.25,8.25,0.10882352941176471
39.0,3.5,7.5,6.0,3.0,4.0,Have certificate,Unknown,9.68,0,0,0,0,0,9.75,7.8,0.0875
53.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,8.5,1,1,1,1,1,13.25,13.25,0.08333333333333333
40.0,4.0,3.5,5.0,5.5,5.5,Have certificate,Basic,4.32,0,0,0,0,0,6.153846153846154,6.153846153846154,0.0975609756097561
50.0,4.0,5.0,2.0,2.0,2.0,Have certificate,Full,5.6,0,0,0,0,0,16.666666666666668,16.666666666666668,0.0784313725490196
40.0,4.5,5.5,6.0,4.0,5.0,Have certificate,Full,6.85,1,1,0,0,0,8.0,6.666666666666667,0.10975609756097561
60.0,4.5,5.0,4.0,4.0,4.0,Have certificate,Full,8.8,1,0,0,0,0,12.0,12.0,0.07377049180327869
120.0,6.5,4.0,3.0,5.5,3.0,Have certificate,Basic,7.9,0,0,0,0,0,18.46153846153846,30.0,0.05371900826446281
79.3,4.43,7.5,1.0,1.5,1.5,Have certificate,Unknown,9.0,0,0,0,0,0,31.72,31.72,0.055168119551681195
90.0,5.2,5.5,3.0,3.0,3.0,Unknown,Unknown,10.0,0,1,1,1,1,22.5,22.5,0.05714285714285715
72.0,4.5,7.5,4.0,4.0,4.0,Have certificate,Unknown,8.5,1,0,0,0,0,14.4,14.4,0.06164383561643835
33.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,5.1,1,1,0,0,1,8.25,8.25,0.1323529411764706
40.0,4.5,5.5,5.0,4.0,4.0,Have certificate,Full,5.1,1,1,0,0,0,8.0,8.0,0.10975609756097561
61.0,5.0,3.5,3.0,3.0,2.0,Have certificate,Full,8.2,0,0,0,0,0,15.25,20.333333333333332,0.08064516129032258
42.0,4.5,5.5,4.0,5.0,3.0,Have certificate,Basic,4.9,1,1,0,0,1,7.0,10.5,0.10465116279069768
46.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Basic,4.9,1,1,0,1,1,11.5,11.5,0.09574468085106383
52.0,4.5,5.5,1.0,1.5,1.5,Have certificate,Basic,5.0,1,1,0,0,0,20.8,20.8,0.08490566037735849
38.0,4.5,5.5,4.0,5.0,3.0,Have certificate,Basic,4.35,1,1,0,0,1,6.333333333333333,9.5,0.11538461538461539
45.0,4.5,5.5,4.0,5.0,3.0,Have certificate,Basic,4.9,1,1,0,0,1,7.5,11.25,0.09782608695652174
104.0,5.0,6.0,1.0,3.0,2.0,Have certificate,Basic,1.99,0,0,0,0,0,26.0,34.666666666666664,0.047619047619047616
33.0,4.5,5.5,5.0,4.0,3.0,Have certificate,Basic,4.7,1,1,0,0,1,6.6,8.25,0.1323529411764706
50.0,5.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,3.2,0,0,1,1,1,12.5,12.5,0.09803921568627451
38.5,3.8,3.5,4.0,5.5,4.0,Have certificate,Basic,3.8,0,0,0,0,0,5.923076923076923,7.7,0.09620253164556962
72.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,9.5,1,1,1,1,1,18.0,18.0,0.06164383561643835
33.0,4.0,5.5,5.0,3.0,3.0,Have certificate,Full,4.2,0,1,0,0,1,8.25,8.25,0.11764705882352941
34.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Basic,5.04,1,1,0,1,1,8.5,8.5,0.12857142857142856
75.0,4.0,5.0,3.0,3.0,3.0,Have certificate,Full,6.5,0,0,0,0,0,18.75,18.75,0.05263157894736842
56.0,4.0,7.5,3.0,3.0,3.0,Have certificate,Basic,7.3,0,0,0,0,0,14.0,14.0,0.07017543859649122
48.0,4.0,5.5,5.0,5.5,5.0,Sale contract,Unknown,5.3,0,1,0,0,0,7.384615384615385,8.0,0.08163265306122448
113.0,4.5,6.0,2.0,3.0,2.0,Have certificate,Basic,1.86,1,0,0,0,0,28.25,37.666666666666664,0.039473684210526314
23.0,4.9,3.5,2.0,1.5,2.0,Have certificate,Full,3.68,0,0,0,0,0,9.2,7.666666666666667,0.2041666666666667
65.0,4.0,5.5,5.0,5.5,3.0,Have certificate,Full,8.5,0,1,0,0,1,10.0,16.25,0.06060606060606061
99.8,5.0,7.0,3.0,4.0,4.0,Have certificate,Full,7.8,0,0,0,0,0,19.96,19.96,0.04960317460317461
100.0,5.0,5.0,3.0,3.0,3.0,Have certificate,Full,4.35,0,0,0,0,0,25.0,25.0,0.04950495049504951
80.0,4.0,5.0,2.0,3.0,2.0,Have certificate,Basic,5.6,0,0,0,0,0,20.0,26.666666666666668,0.04938271604938271
57.0,4.2,5.5,4.0,5.0,3.0,Have certificate,Full,7.3,0,1,0,0,0,9.5,14.25,0.07241379310344828
74.0,4.0,4.0,3.0,3.0,5.0,Have certificate,Full,6.8,0,0,0,0,0,18.5,12.333333333333334,0.05333333333333334
41.0,3.0,3.5,5.0,5.5,5.0,Have certificate,Full,6.5,0,0,0,0,0,6.3076923076923075,6.833333333333333,0.07142857142857142
50.0,5.4,5.5,2.0,2.0,1.5,Have certificate,Basic,10.0,0,1,0,0,0,16.666666666666668,20.0,0.10588235294117648
42.0,6.5,3.5,5.0,4.0,4.0,Have certificate,Unknown,7.95,0,0,0,0,0,8.4,8.4,0.1511627906976744
100.0,5.0,7.5,2.0,3.0,2.0,Have certificate,Unknown,7.0,0,0,0,0,0,25.0,33.333333333333336,0.04950495049504951
70.0,4.0,7.5,3.0,4.0,5.0,Have certificate,Full,7.75,0,0,0,0,0,14.0,11.666666666666666,0.056338028169014086
26.0,3.6,5.5,3.0,3.0,1.5,Have certificate,Basic,9.38,0,1,0,1,0,6.5,10.4,0.13333333333333333
40.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,2.55,1,1,1,1,1,10.0,10.0,0.10975609756097561
40.0,4.5,5.5,4.0,4.0,2.0,Unknown,Full,6.6,1,1,0,0,0,8.0,13.333333333333334,0.10975609756097561
57.0,5.0,7.0,2.0,2.0,2.0,Have certificate,Unknown,3.95,0,0,0,0,0,19.0,19.0,0.08620689655172414
100.0,5.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,10.0,0,0,0,1,1,25.0,25.0,0.04950495049504951
58.5,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,6.5,1,1,0,1,1,14.625,14.625,0.07563025210084033
68.89,4.5,5.5,3.0,5.5,3.0,Have certificate,Unknown,5.9,1,1,0,0,1,10.598461538461539,17.2225,0.06438689369008442
55.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,4.2,1,1,0,0,0,13.75,13.75,0.08035714285714286
48.0,4.5,5.5,4.0,5.0,4.0,Unknown,Unknown,8.4,1,1,0,0,0,8.0,9.6,0.09183673469387756
36.0,4.0,4.0,5.0,3.0,4.0,Have certificate,Full,3.9,0,0,0,0,0,9.0,7.2,0.10810810810810811
140.0,6.5,6.0,1.0,5.5,5.0,Have certificate,Basic,7.0,0,0,0,0,0,21.53846153846154,23.333333333333332,0.04609929078014184
120.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,3.45,1,1,1,1,1,30.0,30.0,0.0371900826446281
58.0,6.0,4.0,3.0,2.0,2.0,Unknown,Unknown,3.75,0,0,1,0,0,19.333333333333332,19.333333333333332,0.1016949152542373
80.0,5.1,7.0,3.0,4.0,5.0,Have certificate,Full,9.7,0,0,0,0,0,16.0,13.333333333333334,0.06296296296296296
48.0,4.5,4.0,2.0,3.0,2.0,Have certificate,Full,4.8,1,0,0,0,0,12.0,16.0,0.09183673469387756
30.0,3.0,5.5,1.0,3.0,3.0,Have certificate,Unknown,9.8,0,1,0,1,1,7.5,7.5,0.0967741935483871
70.0,3.8,5.5,3.0,3.0,3.0,Have certificate,Unknown,9.2,0,1,1,1,1,17.5,17.5,0.05352112676056338
89.7,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,8.0,1,1,0,1,1,22.425,22.425,0.04961411245865491
75.5,6.0,6.0,5.0,5.5,5.5,Have certificate,Full,8.88,0,0,0,0,0,11.615384615384615,11.615384615384615,0.0784313725490196
40.0,3.5,5.0,5.0,5.5,5.0,Have certificate,Full,7.25,0,0,0,0,0,6.153846153846154,6.666666666666667,0.08536585365853659
140.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,5.0,1,1,1,1,1,35.0,35.0,0.031914893617021274
38.0,3.5,7.0,5.0,5.5,5.0,Have certificate,Full,9.15,0,0,0,0,0,5.846153846153846,6.333333333333333,0.08974358974358974
38.0,6.0,5.5,4.0,3.0,3.0,Have certificate,Full,6.15,0,1,0,0,1,9.5,9.5,0.15384615384615385
85.0,5.2,7.5,1.0,2.0,2.0,Have certificate,Full,7.9,0,0,0,0,0,28.333333333333332,28.333333333333332,0.06046511627906977
43.4,5.1,3.5,5.0,5.0,4.0,Have certificate,Basic,7.2,0,0,0,0,0,7.233333333333333,8.68,0.11486486486486486
77.0,5.5,7.5,3.0,3.0,3.0,Sale contract,Unknown,8.3,0,0,1,1,1,19.25,19.25,0.07051282051282051
140.0,4.5,5.5,2.0,2.0,2.0,Sale contract,Full,8.0,1,1,0,0,0,46.666666666666664,46.666666666666664,0.031914893617021274
55.0,5.0,5.5,5.0,4.0,3.0,Have certificate,Unknown,10.0,0,1,0,0,1,11.0,13.75,0.08928571428571429
72.0,5.0,5.5,3.0,3.0,4.0,Have certificate,Full,5.69,0,0,0,0,0,18.0,14.4,0.0684931506849315
54.0,4.5,5.5,3.0,5.0,5.0,Have certificate,Unknown,4.9,1,1,0,0,0,9.0,9.0,0.08181818181818182
100.0,5.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,6.8,0,0,1,1,1,25.0,25.0,0.04950495049504951
47.0,4.5,3.5,2.0,2.0,2.0,Have certificate,Full,4.65,1,0,0,0,0,15.666666666666666,15.666666666666666,0.09375
37.0,3.2,5.5,5.0,3.0,3.0,Have certificate,Unknown,4.55,0,1,0,1,1,9.25,9.25,0.08421052631578947
130.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,3.8,1,1,0,1,1,32.5,32.5,0.03435114503816794
45.0,4.0,5.5,6.0,4.0,3.0,Unknown,Unknown,8.6,0,1,0,0,1,9.0,11.25,0.08695652173913043
100.0,5.0,7.5,3.0,3.0,3.0,Unknown,Unknown,3.4,0,0,1,1,1,25.0,25.0,0.04950495049504951
56.0,4.0,6.0,3.0,4.0,3.0,Have certificate,Full,8.79,0,0,0,0,0,11.2,14.0,0.07017543859649122
102.0,5.0,7.5,3.0,4.0,3.0,Unknown,Unknown,8.7,0,0,0,0,0,20.4,25.5,0.04854368932038835
133.5,6.5,7.5,3.0,3.0,3.0,Unknown,Unknown,7.75,0,0,1,1,1,33.375,33.375,0.048327137546468404
140.0,6.5,7.5,3.0,2.0,3.0,Have certificate,Unknown,5.5,0,0,1,0,1,46.666666666666664,35.0,0.04609929078014184
88.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,4.8,1,1,0,1,1,22.0,22.0,0.05056179775280899
100.0,5.0,7.5,3.0,3.0,3.0,Unknown,Unknown,6.2,0,0,0,0,0,25.0,25.0,0.04950495049504951
140.0,6.5,5.5,3.0,4.0,4.0,Have certificate,Unknown,8.5,0,1,0,0,0,28.0,28.0,0.04609929078014184
67.2,4.0,6.0,3.0,5.0,5.5,Have certificate,Unknown,8.3,0,0,0,0,0,11.200000000000001,10.338461538461539,0.05865102639296187
140.0,6.5,7.5,3.0,4.0,4.0,Sale contract,Full,7.0,0,0,0,0,0,28.0,28.0,0.04609929078014184
35.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Full,6.45,1,1,0,0,0,7.0,7.0,0.125
35.0,3.5,5.5,5.0,4.0,4.0,Unknown,Unknown,9.8,0,1,0,0,0,7.0,7.0,0.09722222222222222
55.0,5.0,6.0,4.0,3.0,3.0,Have certificate,Full,8.99,0,0,0,0,0,13.75,13.75,0.08928571428571429
48.0,4.5,5.5,2.0,3.0,2.0,Have certificate,Full,7.2,1,1,0,0,0,12.0,16.0,0.09183673469387756
111.0,6.0,7.5,3.0,4.0,4.0,Have certificate,Unknown,6.8,0,0,0,0,0,22.2,22.2,0.05357142857142857
36.0,3.0,5.5,3.0,3.0,3.0,Have certificate,Unknown,8.6,0,1,0,0,0,9.0,9.0,0.08108108108108109
100.0,5.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,3.4,0,0,1,1,1,25.0,25.0,0.04950495049504951
40.0,4.0,5.5,5.0,5.0,3.0,Have certificate,Unknown,10.0,0,1,0,0,1,6.666666666666667,10.0,0.0975609756097561
102.0,6.0,6.0,1.0,3.0,2.0,Have certificate,Unknown,3.15,0,0,0,0,0,25.5,34.0,0.05825242718446602
71.4,5.0,7.0,3.0,3.0,2.0,Unknown,Unknown,9.5,0,0,0,0,0,17.85,23.8,0.06906077348066297
30.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,5.2,1,1,0,0,0,7.5,7.5,0.14516129032258066
